"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"1366",-0.21454126275799,-0.231525419041363,-0.216349938951716,-0.23045867430699,-0.139450833258057,-0.0513909232349612,-0.0159025086581288,-0.00116498044965527,1.00885574086974,1.01181203281177,1.01532939428975,1.02507815957235,1.00368448862076,0.987060485747434,0.99275284894459,0.997536328518474,-0.0826307335578267,-0.0678988161528662,-0.082826645534067,-0.048224886099071,-0.0241389616789886,-0.0255004436324538,-0.0281920419225659,-0.00224057585481539,-0.00070853100492032,0.0308296235279094,0.0159915729554907,0.00505845281118965,0.0112306645832285,0.00168386628265967,-0.0156013864689498,0.000383230635788618,0.211806173649877,0.188379448915654,0.167162796470578,0.149411446134745,0.125677396564626,0.0990960548124884,0.0598790920200103,0.0157787596740057,21407.1566189978
"1367",-0.307278051282656,-0.275375799492732,-0.233169718802095,-0.200164334991013,-0.1448253717838,-0.0261959906400154,-0.0275165571509104,0.00327899010942196,1.03808967772071,1.02756706839051,1.01730495332691,1.01611016317373,1.00445930751116,0.981418370433332,0.994985584467042,0.996203878663997,-0.0854401239779121,-0.0755740012869655,-0.0730844833495275,-0.0664951258964593,-0.0156631491462491,-0.0338105424695135,-0.0221454701567271,-0.00284080732298215,0.014325199900224,0.0403552856535263,0.00386295612409883,0.00114867716069073,0.00167071201079568,-0.00844335789755711,-0.0116059100268195,-0.00163068061478462,0.209659679031513,0.191255808331547,0.161423775737411,0.15015689210621,0.124569356707326,0.0991109609427331,0.0589921100940783,0.0164091018983238,21397.9926909361
"1368",-0.250334416615004,-0.240944723553625,-0.309315780586405,-0.172071624834168,-0.146309162557252,-0.0536370476949055,-0.015649710517237,0.00302401356831231,1.01651127066255,1.01875118132824,1.03718219801847,1.00733848461169,1.00280163472171,0.992712105661227,0.993763081769699,0.996378721816283,-0.0719896178657404,-0.0976565631396136,-0.0579400000534221,-0.0585616138842328,-0.0159409458858696,-0.0450798078163963,-0.0242571460747931,-0.00373670549729926,0.0194337232085961,0.03545666480806,0.0185668899422342,0.00257986392986229,0.0242394254114426,-0.0157030241584733,-0.0150400883899645,-0.000819403743110056,0.211075841087052,0.183007060524367,0.171777642762562,0.146369839999261,0.123690431068366,0.0978011905353866,0.0603118747651886,0.0163163597935733,21397.6170835227
"1369",-0.155791641970754,-0.250063895063139,-0.267191596825994,-0.161160189004581,-0.147357219132771,-0.0690063458541158,-0.0140269433372271,0.00378775800992769,0.993386487695992,1.01858533450855,1.02550888552417,0.999448339592083,1.00252989201977,0.99570681927616,0.992579433524863,0.996235893689392,-0.0896321846835882,-0.0732614705773196,-0.0517084054875166,-0.0509056617415549,-0.0151324135994562,-0.0302152722376412,-0.0261871171233803,-0.00406094861045626,-0.0115883282046259,0.0347502994465959,0.0185444649562309,0.0115381287331424,0.0138421214349642,-0.00802623325033775,-0.0125263208453075,-0.00182054772107026,0.214485946029809,0.192975798156405,0.168103369985151,0.149803436943359,0.12427240046101,0.0989374818438807,0.0598098284726355,0.0159501630198245,21405.9715767121
"1370",-0.225379996321928,-0.251751465015382,-0.253979988921805,-0.203713983116536,-0.158725732530545,-0.07719468818633,-0.0169010969670377,-0.000683274585254385,1.01487474428679,1.01640776018785,1.02125702340751,1.01706921760172,1.01061115244943,0.994345056439005,0.992621732961552,0.997323897402407,-0.0957123340979808,-0.0768110157414713,-0.0561702162528657,-0.0505233225126578,-0.0180103045855124,-0.0211968030710537,-0.0265261136294768,-0.00237435525546606,-0.00182309800539837,0.0425386802846078,0.015819685426114,-0.00343420020157172,-0.00357538484967131,0.0105867972133528,-0.0118601463873304,0.000163413974807813,0.216748439641704,0.189185878880797,0.171957109899289,0.147771525593049,0.126331957445569,0.0979427409029252,0.0604868577552465,0.0164472950817526,21406.5293172478
"1371",-0.219673195434327,-0.241298987012818,-0.206438741340974,-0.214896247067306,-0.159783955603332,-0.0793551219094641,-0.0214498988904605,0.00149259747988802,1.01472982321389,1.01950270905792,1.00992366346877,1.0210592043236,1.00661407184048,0.995295804017274,0.994032624986176,0.996748910372063,-0.0969012295006174,-0.0875331157407585,-0.0778037422133739,-0.0561768486593377,-2.30812233253053e-05,-0.0216482755374793,-0.0220172845548511,-0.00194509176929034,-0.00309260988671193,0.024139644918741,0.00124889678809721,0.00912239469582467,0.0175399996339425,0.00395901855452505,-0.0113991930826014,-0.000852874471596788,0.217475857965594,0.184453603775644,0.173687490175525,0.146482690764993,0.122881067535185,0.0952809719556221,0.0585412090922688,0.0161152739770947,21407.7211979088
"1372",-0.285454075089304,-0.2300776136262,-0.225724364687455,-0.167224030626519,-0.106551378968865,-0.070185118013355,-0.0104751419661242,0.00197367837425126,1.03032982753442,1.00645229110745,1.01650019761779,1.00644087851473,0.991449857009102,0.991966376860226,0.989967028023439,0.996739089081322,-0.0854527701789974,-0.0687605956921987,-0.0682968865626191,-0.0587171922857404,-0.0275722051874044,-0.0242960368554799,-0.0226107982855507,-0.00286143389455691,0.0287006983351017,0.0530614546467999,0.00803134660364863,-0.0207003787054198,0.00399588807328602,0.00190743189321657,-0.0140834951499239,-0.0011661337218462,0.218427718212214,0.18715002424609,0.168656377760406,0.145497067948744,0.125703185318676,0.0954363732081747,0.06017577191537,0.0162580141500586,21402.2320350839
"1373",-0.203712079160971,-0.182166044835861,-0.187615430977937,-0.176430111239688,-0.108331951647212,-0.0794190532625908,-0.0083854571693,-0.00275260623967774,1.00524408793687,0.999297806319186,1.00756176252909,1.00645460881378,0.994412867222549,0.999099585843471,0.990635902030477,0.99816141612232,-0.0810092796920961,-0.106441519468256,-0.0783923436435772,-0.0603450916999345,-0.0265640453532616,-0.025530040072197,-0.0262355734028294,-0.00250406713084542,0.000144297864969713,0.00654667666028619,0.00662631945566972,0.00884516287067989,0.00623268282044645,-0.00734644390729459,-0.0132815273688402,-0.00086266754921239,0.210215753004182,0.186745410318325,0.167649252679584,0.144239561567471,0.126031689947162,0.0966415843720767,0.0602619451487718,0.0157210100426933,21400.7502283673
"1374",-0.244065284256087,-0.270299071721362,-0.185385575534548,-0.129153183791541,-0.155280347433791,-0.0589294182229751,-0.00667277243999228,0.000326663397865887,1.01833476246084,1.02454327296464,1.00850749899294,0.993099954719693,1.00737647428075,0.992013804144029,0.989001811522139,0.997273793581657,-0.0787988387513433,-0.0791542992258825,-0.0775811786781695,-0.0554082132776345,-0.0195811265119422,-0.0325336437884507,-0.0245012210164787,-0.00271943343625704,0.0158717069047578,0.0388129224824867,-0.00607004727878504,-0.00229156247936813,0.0103753137417535,-0.00574720673340522,-0.0137795863147763,-0.000711006051264108,0.219185520875546,0.189830036305019,0.16932560868817,0.152204856842257,0.126513563294586,0.0970093368540113,0.0615488038520411,0.016196227812445,21406.1246017733
"1375",-0.252654055694704,-0.193721705639838,-0.210994295161216,-0.166779248269888,-0.13340284660317,-0.070412695285009,-0.0233711698794828,0.00260928478105034,1.01666275740986,1.00325775959365,1.00660415864,1.00440525447056,0.998036829670993,0.995347753408425,0.993336633814206,0.996365089041988,-0.0688099037524197,-0.0843332715071014,-0.0533264474256095,-0.0584921299106471,-0.00640321894228124,-0.0302544524431482,-0.0229846562370645,-0.0015510811430241,0.0287520781398569,0.0245151052880801,0.0210306912086351,0.0104310075763176,0.00899744149464897,-0.00457722172949713,-0.0106642831240421,-0.00084726066725593,0.208457558001675,0.187165961225475,0.167521335340595,0.149507399200693,0.123540513366403,0.0976328073340071,0.0590537719776211,0.0157985118204804,21404.9394664717
"1376",-0.176671120573473,-0.211811942157988,-0.296656995056303,-0.217958554818595,-0.131487544401817,-0.071504987292186,-0.00127899267685767,-0.000122464176046835,0.998602781011734,1.0063385286582,1.03517087574621,1.0217927574751,1.00118983685095,0.993149945925061,0.988753591575714,0.997360588906541,-0.102612903604163,-0.0923465133167341,-0.0571656840458243,-0.054318353965982,-0.0246256150192792,-0.0220847498105852,-0.0267433906022516,-0.00265036116681646,-0.00662065663997963,0.00847076338525845,0.0353851121887134,0.00927029024953076,0.0119160235671329,0.00687871585771574,-0.0166423022302247,-0.000554829647251907,0.215198340422256,0.187741400320925,0.174709717571849,0.151204032747732,0.123239803534777,0.0968296032653118,0.0591106438058089,0.015755437587757,21401.8171048539
"1377",-0.176496576580558,-0.221285353713469,-0.233343186180426,-0.16845923861001,-0.135377720281561,-0.0711749199703458,-0.00448729160685139,0.00159314923942082,1.00121674132653,1.00986912794637,1.02007560521724,1.01078136379738,0.998421942609394,0.993000586485147,0.989792651768547,0.996686172905485,-0.121236248849958,-0.0833483591899772,-0.088916599825035,-0.0681715527378426,-0.0035937661098909,-0.0204759939705573,-0.0286113995547995,-0.00239822248697935,0.0045521085000128,0.0301952413351623,0.0041143706934182,-0.013884725314101,0.0209354795837368,0.0135535393011296,-0.0141394746742962,0.00030430231993155,0.218375168369866,0.18721449111043,0.166443928638177,0.150993379070005,0.121509484804609,0.094179249128446,0.0601327775271304,0.0159130282375462,21400.194910468
"1378",-0.262625246125642,-0.290210683351636,-0.22260523165941,-0.185346693812807,-0.159925070664961,-0.0630944143441272,-0.0115789473542475,0.00349527576530088,1.02516768254794,1.02968342924106,1.01413870942159,1.00772226927455,1.00399566605994,0.989852849758908,0.990999629530722,0.996292574905954,-0.111403073193486,-0.0717517888683033,-0.0849937813971934,-0.0430583996093908,-0.00211945365054441,-0.0235386164237739,-0.0216142101798267,-0.00265519759340307,0.00423205646848795,0.0313570459209419,0.0168432005555143,0.0121250017296222,0.0151386577805417,0.00731676110222722,-0.0132142344296215,-0.00142566463228101,0.215809296972404,0.189929375911403,0.169153839263507,0.151968848030936,0.124206131527409,0.0981130030501756,0.0583768666057919,0.0157817665387536,21402.3556199166
"1379",-0.286344403419896,-0.209800289508186,-0.22441912354649,-0.202695153869134,-0.152529298186673,-0.0425280160520947,-0.00390001573810343,0.00300130987625984,1.03279183600244,1.00522571052016,1.01496506073962,1.0117810973414,1.004493271336,0.986609044017782,0.98794781729634,0.99602936794751,-0.0959401252747664,-0.0840165144417524,-0.0766444168999149,-0.0187248391924158,-0.0120577298673592,-0.0335240879603441,-0.0236587303539476,-0.0019164019712143,0.0140725425004486,0.0337938031936867,0.0335574050982541,0.0104311929936179,0.0109922171845187,-0.016815227494617,-0.0122370823587644,-0.000799478610661566,0.217255680219054,0.190219072007557,0.167008260960051,0.143351949079217,0.124240124221764,0.0969620624850976,0.0604070136789589,0.0160040800842152,21396.6742131948
"1380",-0.275312138505423,-0.273148859147438,-0.217039201440993,-0.206025827000519,-0.13439865206414,-0.0632287068652883,-0.00706676006700746,0.00418995449299276,1.02297727473461,1.03104607978119,1.0136358608412,1.01537422712225,0.998912708426458,0.993885335081476,0.989850511009729,0.996277627114406,-0.058094309086975,-0.0953307916133804,-0.0743877635405275,-0.0405454142701872,-0.0106455481150061,-0.0386959726818697,-0.0204244459916278,-0.00309536039471176,0.0297893159412973,0.0161220889723145,0.00408427846310024,-5.52712878930784e-05,0.00614037451862136,-0.016492763551385,-0.0134976561656695,-0.00220833906792242,0.21677474360797,0.192560164628414,0.169830181559063,0.148135817317148,0.1260227287595,0.0941651053880931,0.0605758726566299,0.0162468217037676,21400.3843616127
"1381",-0.247067154700247,-0.256076248128815,-0.190468159263205,-0.20778385934621,-0.126558748608937,-0.0630191891862606,-0.0381301041085029,0.0041885185465728,1.01775150401374,1.01779092381806,1.00625352211849,1.01506985629871,0.995934163825996,0.992416881253057,0.999115584653576,0.995862434269855,-0.0748972975064283,-0.0642936876459432,-0.0795574323374517,-0.0319077042457658,-0.0133736172256306,-0.0277430027561821,-0.0202546355433971,-0.00144139566383308,0.00586408825516505,0.0319029606158572,0.00230798645324227,0.01471010417115,0.0107134967845963,-0.00363834207193104,-0.0097974586166493,-0.00057806750475784,0.212286840964305,0.19766026647236,0.168783750898096,0.147285105700002,0.124085910196897,0.0983885409145908,0.0588523479999147,0.0161863200829821,21399.605825633
"1382",-0.212192023590531,-0.223671417118922,-0.244179537032744,-0.162949275697377,-0.125126714207799,-0.056416430455457,-0.0274889659558425,-0.000329222707884728,1.01190368867721,1.01267167397084,1.02127422164272,1.00165888133654,0.998454635362581,0.992477758521102,0.995122518190693,0.997373102880773,-0.0948024308864648,-0.0991341341327864,-0.0582439515419606,-0.0469283946274607,-0.0199912430356516,-0.0372051127391783,-0.0175628228052583,-0.00182773469276616,0.00668810054778898,0.0357521223945646,0.0252233558411489,0.00910477522985487,-0.000105287273243814,-0.0183590663023621,-0.00659538155344757,-0.000692016841680842,0.214218645775988,0.187512545173704,0.171711485999746,0.145398760825252,0.122273444163816,0.0999737051513473,0.0611104131966992,0.0153908330161729,21403.1336193593
"1383",-0.223745599194191,-0.229894584808101,-0.253284394667978,-0.189885700915439,-0.149971275329783,-0.0998317111391953,-0.00624803105836068,-0.00200508185809147,1.01920465912098,1.01264505024848,1.02307099757342,1.00968809178855,1.00455923358891,1.00339058481177,0.990142480688854,0.997856303536166,-0.115511597608874,-0.0895956022120139,-0.0611260790495044,-0.0474293556803393,-0.0102840556834058,-0.0203488234652366,-0.02659695887861,-0.00260882658695198,-0.00732609387565831,0.0239996862460755,0.0193334853399848,0.0138060274948524,0.0118416400462693,0.00195131156937263,-0.0157992887117147,-0.000280158342343076,0.214096042163252,0.182891378529984,0.169579663195147,0.153487862613736,0.122080401285722,0.0945503050027712,0.0623668080104139,0.015697092313281,21404.8715932812
"1384",-0.278410959631529,-0.274094453389867,-0.204859916123926,-0.230882729911615,-0.146254414703089,-0.0639201546925535,-0.0110601379061262,0.000317583005252091,1.02968898313609,1.02614861229258,1.01076470294303,1.01892722797243,1.0056088243887,0.99272389339581,0.99148496384163,0.997459243383887,-0.0830527233942735,-0.0690006454669494,-0.0773570198198612,-0.0465307366647742,-0.0239440014078094,-0.0340580758395512,-0.0244732065720094,-0.00314272950646909,0.00723174896905141,0.016554109556589,0.0159512367584306,0.0240162939564709,0.00514147248010338,0.00135644100947508,-0.0158092488374394,-0.000946489899001281,0.216935962708587,0.18620131658576,0.169058934763386,0.151281563449636,0.122448926178464,0.0946817362978197,0.0599719513594788,0.0160221333518792,21405.2633021193
"1385",-0.217908710505938,-0.233595786979482,-0.228219304130836,-0.180601214972271,-0.14307679370726,-0.0542899323345154,-0.0243261225665883,0.00320032246092799,1.00950165404147,1.01338455670455,1.01485731292286,1.01010745437338,1.00161568178043,0.990475096663088,0.995569061293008,0.996095518651999,-0.079077429138081,-0.0815423661642062,-0.0644646707729258,-0.0637108607742381,-0.00431674579695786,-0.0317288232431504,-0.0233675095673394,-0.0036979380979366,0.00718301717610367,0.0267576226535768,0.0227931283991812,-0.0187442792760528,0.0145363705987423,-0.00561123712516195,-0.0108969595216097,-0.00148068817240449,0.211593048281934,0.18823762375929,0.166692244112799,0.143839272187388,0.124378926912555,0.097874004484541,0.059105911518018,0.0156992249676854,21406.0938147215
"1386",-0.3013457368324,-0.228310473472975,-0.243157207834861,-0.177201258557456,-0.139861181266611,-0.0442318133359723,-0.0087227825163972,0.000444116587602629,1.03172971706479,1.01692629988536,1.01848242813535,1.00457030317865,1.00163520222465,0.987628295676389,0.990121376189441,0.997472212862396,-0.0696625993103721,-0.0910800064768499,-0.0539813806032898,-0.0404825823916547,-0.0127951912578297,-0.0396191975793443,-0.0223633804756641,-0.00353354348886317,0.0421117512688725,0.0101604674457225,0.0259119815881483,0.00717412321513525,0.0109172714546522,-0.00240963650281976,-0.0121209681637197,-0.000570019084810074,0.2155819706481,0.19303024702621,0.171179357087321,0.145321417834768,0.123085059538292,0.0971438388856316,0.060381186145063,0.0157638957359342,21405.1584455463
"1387",-0.202391820170569,-0.158357352350268,-0.263898384478628,-0.173410103281289,-0.14046040954793,-0.0667239338866175,-0.00240929827808048,0.00181624825972227,1.00811181239862,0.996474469593043,1.02317015976585,1.0095529380889,1.00095329323404,0.992873627312095,0.989641021794641,0.996647298504548,-0.0935925193036664,-0.115106957816131,-0.046239844196097,-0.0566775660215084,-0.0193885489677243,-0.015401035888419,-0.030341851512478,-0.00265659526053365,0.00431970240630597,0.00274142244094841,0.0239628277431583,-0.0101733125758186,0.0133512315100667,-0.000795545588376219,-0.0196462510350741,-0.00088273222264941,0.213056652641937,0.188957368296021,0.173896546608784,0.149290234856919,0.125318003039059,0.0970006759927296,0.0596067695697266,0.0159017679436015,21403.609105053
"1388",-0.252983784212585,-0.249290627873857,-0.222648083273612,-0.188060817006935,-0.118276685866234,-0.0715885154458136,-0.0119383171669032,0.00172540907648134,1.01704440856904,1.01481061245962,1.01642019593819,1.01297871465569,0.995721221706973,0.991578107900532,0.991223084735386,0.996458354852131,-0.0834426117035427,-0.0656213060823496,-0.0837654608763132,-0.0589660009383355,-0.0124901634374723,-0.0171608724409774,-0.0215744042373936,-0.000715952766316265,0.0209950018794189,0.0449166710024505,-0.00049098896720381,-0.00958448585178146,-0.0045387859497186,0.0117172980248061,-0.0137808411111782,0.000170951654212548,0.219497674332095,0.183387130719703,0.167261633203002,0.146606617221711,0.125016727735861,0.0963233712860222,0.0593507169187486,0.0160399119843423,21403.9315110067
"1389",-0.243816434728439,-0.234467456969165,-0.193416391244726,-0.172677732426391,-0.10222144868827,-0.0649713163610452,0.000817315675921735,0.00256170405886436,1.02204146738661,1.02273286781312,1.00871844060951,1.00584771983096,0.990855955375983,0.993107139959045,0.988194099189802,0.996090108400749,-0.108432226445807,-0.100682584364266,-0.0853470219854846,-0.0437206930737652,-0.0322352025658021,-0.0329005311806575,-0.0245360517629292,-0.00127350498097282,-0.0117356608508361,-0.00432323824259485,0.00787129488839476,0.00353871972989271,0.00956372440108182,-0.00907442156413312,-0.0213447681064012,-0.000541446196951212,0.220067690906267,0.18801571170098,0.1685265932163,0.14501911593528,0.123562707744693,0.0967206872339172,0.060508289887642,0.0162435037793346,21398.7883684116
"1390",-0.157961666886151,-0.305310037171429,-0.255122044911902,-0.115684810896934,-0.16923834592149,-0.0433782036722218,0.00104978124823004,0.00120167000192096,0.99447968986038,1.03195828757697,1.02456424096189,0.990981121591715,1.0098144777747,0.987357283550495,0.988128109238747,0.996847450352113,-0.121188896792163,-0.051776109879051,-0.0698440520804491,-0.0690949189194668,-0.00301522061847293,-0.0346802789517459,-0.0298377822870862,-0.00158958620759854,-0.00921324768733667,0.0469374118989262,0.02018857563535,0.000162205763175044,0.0128320823063076,-0.00699803794334479,-0.0168897344655665,-0.00117923449825541,0.208520659832715,0.193591726713977,0.170638151816232,0.148527080127695,0.124403399854815,0.0972056815655468,0.0604025661849231,0.0161636122616028,21398.944224835
"1391",-0.250713015293846,-0.202876426862942,-0.226687061559262,-0.205931748373654,-0.145440643455851,-0.0721028512033538,-0.00548896313726413,0.00182475399109389,1.01763245229855,1.00126110412295,1.01499904847899,1.01729328559896,1.00328165245841,0.997229252638408,0.99021506333464,0.996541801196194,-0.0688527101836315,-0.0765180220875276,-0.0546103575539161,-0.0457071308518213,-0.0169826635419231,-0.035741887374239,-0.0275508697723414,-0.0029456031096233,0.0310449940555708,0.0404448068637936,0.00914275057201313,0.0075887046791466,0.0109107261338064,-0.00785754855675253,-0.0142389363340053,-0.0018694076085281,0.216534039058002,0.190400965290401,0.171088871567826,0.152032238798649,0.122831063166065,0.0948740923293682,0.0604480244058091,0.0160824982914265,21404.8700384414
"1392",-0.229057153338624,-0.229783655695589,-0.280540358483057,-0.136810267291579,-0.123671358856421,-0.0528555120772838,-0.00186045148436233,0.00017561664586703,1.01190445330095,1.01910434511817,1.02864378283456,0.997745359874376,0.996411664186032,0.9894707033627,0.988412567165475,0.997199883274701,-0.08334696774794,-0.0963924286749312,-0.0557130302843453,-0.0690463828386447,-0.0219532493547866,-0.0300048482145559,-0.0276521758377219,-0.00234225486637096,0.00900087571831328,0.0124996553000514,0.054896390668811,-0.0114892590794997,0.0127594018706223,0.000405313070621399,-0.0165844168088737,-0.00103332893190985,0.217643272889843,0.184835222833729,0.166721679239901,0.147782299084949,0.124960156641782,0.0929208582753316,0.0595561701824622,0.0155577967056596,21401.4446300108
"1393",-0.162361018900005,-0.259078534729846,-0.22795244783487,-0.151678201921097,-0.134408567394062,-0.0531911016250805,-0.0190796841116095,0.00180067321609731,0.997891143358861,1.02188772015804,1.0214376986986,1.00080093597692,1.00019926966759,0.989353937523338,0.993793145159497,0.996732235441391,-0.120810297666933,-0.0762036599722264,-0.0973049981791205,-0.0548543455553254,-0.0168338556241974,-0.0349049271936713,-0.0210235011393025,-0.0034133312881898,-0.00203856210413941,0.0341145311325213,-0.00349256763799963,0.0039559769822219,0.0157850553351558,-0.00108237611585247,-0.0129983114489461,-0.0012732672011196,0.212501763715297,0.189190305623322,0.170614448221255,0.148418837055896,0.121498687884457,0.095713197175108,0.061240579963279,0.0161368373438334,21407.849954499
"1394",-0.209452927812945,-0.224545843309973,-0.241191227902426,-0.208528578881674,-0.107396442707022,-0.056276022300116,-0.00535991869211611,0.00246955787272432,1.01112505854731,1.00925840899964,1.01930542304569,1.01635010512592,0.990781344710825,0.992486540905834,0.989978106101814,0.996580855939398,-0.108092786517379,-0.0912628801153665,-0.0750947060907715,-0.043299582470191,-0.0102378869183923,-0.0419646794989621,-0.0276512029371665,-0.00319027215862383,-0.00118393804364571,0.0206103266777022,0.0321651027491192,0.0137534968137363,0.00863061456806657,-0.00810658949743199,-0.0161364251039982,1.39653351811825e-05,0.219137219650427,0.181771704305157,0.166579353095075,0.145387268894869,0.123978434935765,0.0994762887334627,0.0606228888975658,0.0158217074123567,21401.2562748771
"1395",-0.189780631841695,-0.232279104682773,-0.22425535864265,-0.207284164275582,-0.133458806877918,-0.0807096714923612,-0.0179707309585674,-0.00103660786524757,1.0060621325876,1.01714509956948,1.01292164787734,1.01435287809778,1.00165784222331,0.996489701826896,0.992204177603128,0.997477201655514,-0.113071545021521,-0.087369455779483,-0.07255461221409,-0.0387593105369962,-0.023170877701826,-0.0304966526461415,-0.0178385399947473,-0.00175498410560534,-0.0227517222908304,0.0148750247617271,0.0172120512694363,0.00538359302925476,-0.000968698516751167,-0.000487630648785196,-0.010803930235531,-0.000448701416006515,0.221321055908909,0.187994208881893,0.17319220051387,0.146860331954984,0.123163337766852,0.0974297008928905,0.0607111450663737,0.0158541797729635,21408.0438512014
"1396",-0.226566909082246,-0.248010477208996,-0.252080594580359,-0.148120192970875,-0.12571234135358,-0.0599030103304823,-0.00985277945694324,0.00423690602907044,1.01970646089828,1.0180068659255,1.02358499013419,0.99951160599559,0.998043665228578,0.990422633020169,0.990802491685006,0.995568011902066,-0.102951071347167,-0.106677311571301,-0.0655255820894484,-0.0619712014781316,-0.0212798714325403,-0.0296716265269096,-0.0213706616334155,-0.00211786667712606,-0.00925311895406431,0.0385059182082963,0.0145121340658318,-0.00424494334445882,0.00772425919261633,0.00366526788278208,-0.0142663891041507,-0.000386316405973747,0.219379361755419,0.191574296335181,0.166761045748089,0.14366093884104,0.118997830522181,0.0968831433531594,0.0607881487301853,0.0155647833078067,21401.192741672
"1397",-0.267800650945107,-0.296893692151131,-0.22625707310906,-0.156167466142808,-0.135648297819904,-0.0514884910301104,-0.0150993183773569,0.00324621095337124,1.02238253692169,1.03165918125139,1.01448334931157,1.00383460816455,1.0004885106971,0.988092168900801,0.992256680443068,0.996572602337645,-0.0683021483693995,-0.0805137834464497,-0.0511880682827127,-0.065317247185646,-0.012614907762444,-0.0324878830479085,-0.0288453583593647,-0.00345715486838021,0.0308779814186974,0.0529676440019784,0.0171726869493158,-0.00851084254243519,0.00626049579585813,-0.0054813273584652,-0.0155018334210323,-0.00175555532589976,0.21768330198115,0.191227866444252,0.170140660213236,0.145819746958297,0.125563062661374,0.0964771618640583,0.0590225016775335,0.0161132341685494,21405.7821252772
"1398",-0.187280932443061,-0.225565676545641,-0.214464490433316,-0.163358618930265,-0.11620145389668,-0.0644728454596433,-0.0386143964677772,0.00126378208686152,1.00611034292509,1.00941773954597,1.01285908843255,1.00561021119301,0.99283697050742,0.993558798605002,0.998000970096661,0.996897519809303,-0.0920260832290204,-0.0739064338259849,-0.065318881032461,-0.0549239081460045,-0.0145827129215374,-0.034270354037779,-0.0246303262950731,-0.00239690310294843,-0.0169932232341776,0.0282016192414376,0.00947833557398617,0.00680518557196244,0.00964236834398875,-0.0127486567098911,-0.00730984511018874,0.00106250824583828,0.217914371056974,0.185447773943377,0.171266511164708,0.148595042055064,0.122564375646036,0.0968323877910711,0.0600286212173964,0.0161236929965156,21393.4028171412
"1399",-0.20838414096989,-0.212491847799359,-0.221764644152924,-0.127764872380532,-0.131166380618736,-0.0667095900467695,-0.00936921641632121,0.00346576766915372,1.00588012104476,1.00808663100327,1.01879389633195,0.995295881221654,0.998818670006696,0.99516006052694,0.990418913630742,0.996258770928979,-0.0870332804935863,-0.0852940135007682,-0.094078056201605,-0.0703945411218879,-0.00760876932514023,-0.0372519710113292,-0.0294912098649703,-0.00379470096346097,0.0208853410200689,0.0109298454770232,0.000220939031190494,-0.00856225904036918,0.00656823380354029,-0.0172376906468623,-0.0123768449727801,-0.000752072910963861,0.212042002672522,0.18826635721788,0.170372764766423,0.148750645812936,0.122981009132442,0.0979657679678678,0.0624229307364933,0.0158932763754756,21400.7681769398
"1400",-0.237274814879498,-0.272723365969112,-0.221175315471552,-0.165156337322059,-0.121060357752199,-0.0677002065855339,-0.0120374622683557,-0.00115123014541835,1.01964894291716,1.02756320717872,1.01543966210416,1.00270006140002,0.998324612958651,0.994211479088172,0.991712652397791,0.997261829077573,-0.086455583051141,-0.0855588462303931,-0.0728553670038468,-0.0600997681768107,-0.0210025211405187,-0.0350804497314716,-0.027389009215534,-0.000156061905214766,0.00986196455786597,0.0240972927019734,0.0104821503137715,0.00190112551907018,-0.00710787428178831,-0.00593804247154337,-0.0142719321102151,0.00051143253069899,0.215382337634713,0.188908455134539,0.169927796557468,0.146808047062745,0.122409165965782,0.0947797080490674,0.0607425786711078,0.0160410586175584,21409.6080101055
"1401",-0.243528273577665,-0.253401921833219,-0.196677391017614,-0.130358016159389,-0.162326204032947,-0.0648038374236713,-0.00141245306776436,0.00471642029065716,1.0226209155114,1.0190908616839,1.00495347190068,0.997231614776735,1.00599363519791,0.990803113223015,0.986950664051921,0.995862201608664,-0.110552509198476,-0.0880341711049537,-0.0676559834724236,-0.0757695327373909,-0.00891912170559889,-0.027155282211521,-0.0219794744392951,-0.00364443317493693,0.00248074273559337,0.0430348395887322,0.018327512233171,-0.0167158836821363,0.0187809028636878,0.00253454132381423,-0.0103474355650089,-0.000665263986699994,0.214366740345688,0.182058599431128,0.166385159847862,0.148593875440443,0.121371059674628,0.0984642826268657,0.0613544659125114,0.0158925876153151,21401.5257445663
"1402",-0.283310202484366,-0.211034124184106,-0.195385312105275,-0.207375317262446,-0.150684061339156,-0.0735356678645249,-0.0231720103383785,-0.0020193839797053,1.02936684458619,1.0051285833365,1.00989951122785,1.01608357119639,1.00555447734073,0.992184547504156,0.994384647201347,0.997855127330721,-0.0855516722007065,-0.0766291940855935,-0.0863199870501464,-0.0500841799263642,-0.012071185444094,-0.0211939697423465,-0.0231615147530401,-0.00271956317076273,0.0238840520725355,0.0223994551344783,-0.0154455577530251,0.00443106993849069,0.0067373651790879,0.00935676392654523,-0.00815571573058133,-0.000218474975353222,0.212523693120381,0.188824930371905,0.169076645230532,0.148003734282915,0.124338385944153,0.0944232395462393,0.0604420487968619,0.0158332285442959,21405.5360274744
