"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"29",0.359073644166746,-1.06336223998024,-0.274615630513249,-0.889837453441037,-0.53991184332436,-0.0106268960030044,0.390451499042371,-0.383031234206597,0.778282616484158,1.2971347173813,0.998984452992104,1.0581792343473,1.15674690425487,0.97496781340069,0.847888401884213,1.12385151708753,0.105997799806405,0.799388242825912,0.266751914689336,0.322957721413531,0.0263664346552772,0.0615865588071922,0.14698322494601,0.0390899915604172,50.8056897557435
"30",0.141661269409809,0.797070353602374,-1.71904367325856,0.921211664536594,-0.626041892391948,0.205528175918622,0.243325786146528,-0.404931074644285,0.840065044504997,0.622684145659801,1.35802294604009,0.542157864719184,1.18134147859276,0.879880702207971,0.885557635785284,1.13910802373311,0.142100994655825,0.330369118533769,0.345117639995825,0.269876411596921,0.0487127241298506,0.114342973824887,0.0615144576374712,0.0240739457349079,59.8705522630417
"31",1.1525665011377,-0.165947663914024,-0.541330259971021,0.434588020189828,-0.295265791301182,0.403088719583316,0.222718911630888,-0.249552842868596,0.498105512441018,0.894865947342086,1.07089576171141,0.665426432674067,1.06209610217702,0.78311938072142,0.879749835938888,1.08243795862654,0.238958523791688,0.244010205241171,0.202433111069984,0.33719372357607,0.0375231794870836,0.0391900990304565,0.070405721004129,0.044189208927468,59.2238497145131
"32",0.139296553793933,-0.866748854461806,-0.767279786645249,0.977659105080582,-0.0519567628715965,0.258520538344499,0.0984287135142601,-0.239188445507578,0.811891014967068,1.18234369860498,1.10925172048466,0.523507456670867,0.943356630751281,0.844715535851443,0.94332592538906,1.08746225781733,0.196966290226422,0.159682579051983,0.185269117694244,0.138182695690923,0.0535973232282249,0.0492469088049285,0.0488917030175654,0.0566331652127481,64.4363865665858
"33",-0.148288603239634,-0.232441494714525,-0.885962798318104,0.339057660477003,-0.366833789942359,0.276800194964778,0.280534752808341,-0.0917112537927749,0.92186521188435,0.980818219177986,1.1414934824696,0.895903451435088,1.08209479003877,0.768546702251483,0.875350542277401,1.0234871095592,0.138052222260333,0.316578641217745,0.21961952324834,0.330822347193378,0.0451466717319853,0.141034414320558,0.0549541493850832,0.0389120119048244,61.3127143421695
"34",0.501346496020376,1.05593000601895,-0.887972539951545,0.509688761319731,-0.516221044566541,0.399400516225336,-0.198285454205343,-0.102775772639955,0.730310520201197,0.535428386645691,1.18685681539518,0.69709183601091,1.14899187247877,0.784538096464425,1.05268725957964,1.02896729464878,0.0808482697281275,0.207170294087798,0.21297712316499,0.332038247307052,0.0454781244911338,0.0738510168571881,0.0530790392301388,0.0328583146753854,65.8418064052546
"35",0.422540659040086,0.185038261967846,-0.641847091507945,0.379864181846115,-0.704699622260797,0.484440227551606,-0.197854952255435,-0.0605320780349152,0.771057452125345,0.80808150526239,1.08070701553663,0.799479419578343,1.22782358271914,0.778152214733869,1.04049928886911,1.01125030521961,0.113267994628913,0.349898398559607,0.212505716401207,0.117620243294246,0.0456865764447316,0.173252156169482,0.109779686521842,0.0457471771922745,62.560159764207
"36",-0.0190492706292949,-0.489804340019355,-1.98030764208377,0.179637401360685,-0.172892144693542,-0.0268441017669416,0.219661119456338,-0.337218430680262,0.925545318781108,1.09275584698724,1.48946673933611,1.02854887844103,1.02141002947477,0.950952432707252,0.903370237342803,1.11184584310358,0.127368537384424,0.385666194891863,0.292963493216787,0.750464237957212,0.0566803046811834,0.0982605494520681,0.0409648758487406,0.0259724001962328,54.8581140354838
"37",0.620665897977458,0.191887251496099,-1.06728687563752,0.332149328924503,-0.386650864189841,-0.0568583653048152,0.107004261385526,-0.318046418697603,0.672675436567763,0.71440112901714,1.31089635443546,0.838321049421721,1.10163279173596,0.999485363746309,0.941467036452757,1.11277267828674,0.101347748693281,0.343564548102993,0.333871149792819,0.325589564098926,0.0498517630597787,0.178809744564397,0.0591430422194898,0.0414306047787944,58.8212910446821
"38",0.352207309454314,-0.341047027166322,-0.893972000927156,0.301844158212117,0.204226062633897,0.771013272696053,0.126894806702875,0.993257992932146,0.777414536107285,1.00609549725418,1.1379467682922,0.672443603803822,0.834082240194674,0.612079741163872,0.928901914583512,0.615173676673354,0.115246059131647,0.241822349028494,0.2572648223083,0.41911782515996,0.087359424249997,0.155905198777467,0.0450545522085768,0.117273335978362,60.4419825869489
